,CV
628,3
629,7
630,10
631,5
632,7
633,2
634,10
635,3
636,1
637,9
638,2
639,10
640,4
641,6
642,5
643,5
644,6
645,1
646,7
647,7
648,3
649,10
650,3
651,3
652,9
653,1
654,5
655,8
656,9
657,6
658,4
659,2
660,5
661,2
662,5
663,9
664,3
665,8
666,1
667,2
668,6
669,5
670,2
671,6
672,4
673,10
674,5
675,4
676,6
677,2
678,4
679,8
680,4
681,2
682,4
683,7
684,1
685,10
686,1
687,8
688,7
689,4
690,2
691,9
692,9
693,1
694,9
695,3
696,4
697,10
698,3
699,6
700,3
701,1
702,9
703,5
704,10
705,1
706,9
707,6
708,4
709,8
710,2
711,5
712,8
713,10
714,1
715,8
716,8
717,3
718,3
719,2
720,8
721,1
722,8
723,9
724,8
725,1
726,10
727,3
728,8
729,2
730,8
731,1
732,10
733,1
734,3
735,1
736,10
737,7
738,4
739,6
740,7
741,3
742,2
743,5
744,9
745,2
746,5
747,1
748,3
749,5
750,7
751,2
752,9
753,7
754,8
755,10
756,4
757,1
758,2
759,5
760,7
761,1
762,5
763,4
764,1
765,2
766,10
767,2
768,6
769,1
770,6
771,10
772,8
773,9
774,5
775,9
776,6
777,4
778,6
779,4
780,3
781,5
782,4
783,7
784,3
785,7
786,5
787,4
788,10
789,3
790,10
791,2
792,2
793,1
794,7
795,7
796,5
797,7
798,3
799,1
800,2
801,1
802,7
803,5
804,5
805,6
806,3
807,6
808,6
809,3
810,8
811,1
812,5
813,2
814,3
815,3
816,6
817,7
818,10
819,6
820,1
821,9
822,5
823,3
824,2
825,3
826,10
827,1
828,6
829,2
830,1
831,8
832,3
833,4
834,5
835,6
836,3
837,4
838,1
839,8
840,4
841,7
842,4
843,3
844,10
845,8
846,3
847,9
848,4
849,4
850,2
851,5
852,9
853,4
854,7
855,2
856,3
857,7
858,6
859,7
860,7
861,7
862,10
863,3
864,1
865,6
866,2
867,2
868,1
869,7
870,10
871,4
872,3
873,1
874,10
875,6
876,1
877,6
878,6
879,10
880,2
881,3
882,7
883,8
884,8
885,7
886,6
887,5
888,5
889,9
890,6
891,1
892,5
893,7
894,5
895,1
896,6
897,9
898,6
899,2
900,1
901,9
902,5
903,5
904,7
905,2
906,9
907,1
908,3
909,2
910,6
911,3
912,4
913,6
914,4
915,5
916,4
917,9
918,10
919,1
920,9
921,10
922,8
923,10
924,10
925,2
926,7
927,8
928,9
929,6
930,2
931,3
932,5
933,1
934,7
935,5
936,3
937,8
938,1
939,3
940,1
941,5
942,9
943,3
944,5
945,5
946,4
947,3
948,9
949,8
950,4
951,5
952,9
953,7
954,5
955,2
956,6
957,6
958,7
959,8
960,10
961,9
962,3
963,7
964,5
965,8
966,4
967,4
968,6
969,9
970,10
971,3
972,9
973,3
974,7
975,10
976,7
977,5
978,10
979,7
980,4
981,7
982,5
983,8
984,5
985,4
986,9
987,1
988,1
989,7
990,9
991,1
992,8
993,10
994,6
995,7
996,3
997,7
998,2
999,3
1000,2
1001,8
1002,6
1003,7
1004,9
1005,8
1006,6
1007,1
1008,7
1009,8
1010,10
1011,8
1012,9
1013,8
1014,8
1015,5
1016,10
1017,7
1018,1
1019,5
1020,4
1021,8
1022,8
1023,8
1024,10
1025,4
1026,3
1027,10
1028,2
1029,3
1030,1
1031,9
1032,8
1033,4
1034,4
1035,6
1036,7
1037,10
1038,4
1039,2
