,CV
738,2
739,2
740,7
741,6
742,9
743,3
744,4
745,4
746,9
747,2
748,1
749,2
750,5
751,1
752,8
753,2
754,3
755,4
756,1
757,1
758,4
759,6
760,9
761,9
762,2
763,3
764,8
765,7
766,1
767,10
768,3
769,8
770,4
771,2
772,4
773,1
774,2
775,1
776,9
777,10
778,8
779,3
780,1
781,7
782,8
783,9
784,5
785,9
786,5
787,1
788,6
789,2
790,2
791,1
792,6
793,10
794,6
795,6
796,5
797,6
798,8
799,8
800,8
801,9
802,8
803,4
804,3
805,8
806,2
807,3
808,8
809,4
810,5
811,4
812,7
813,4
814,3
815,8
816,2
817,5
818,1
819,3
820,7
821,5
822,8
823,10
824,9
825,2
826,5
827,7
828,9
829,8
830,10
831,7
832,6
833,3
834,8
835,8
836,6
837,2
838,6
839,8
840,9
841,4
842,6
843,1
844,2
845,4
846,3
847,2
848,4
849,10
850,3
851,9
852,4
853,8
854,9
855,3
856,8
857,10
858,10
859,7
860,4
861,8
862,2
863,7
864,1
865,5
866,1
867,10
868,10
869,6
870,4
871,10
872,2
873,8
874,4
875,1
876,8
877,7
878,4
879,10
880,4
881,7
882,8
883,5
884,5
885,1
886,4
887,4
888,4
889,1
890,6
891,6
892,8
893,10
894,4
895,10
896,6
897,10
898,10
899,10
900,7
901,10
902,5
903,9
904,1
905,7
906,8
907,6
908,1
909,8
910,1
911,2
912,8
913,8
914,7
915,2
916,8
917,6
918,2
919,6
920,4
921,5
922,7
923,2
924,10
925,2
926,6
927,3
928,5
929,9
930,9
931,7
932,8
933,5
934,1
935,1
936,6
937,10
938,7
939,8
940,2
941,5
942,5
943,10
944,10
945,10
946,5
947,1
948,7
949,2
950,4
951,7
952,3
953,6
954,9
955,3
956,4
957,2
958,9
959,2
960,6
961,3
962,6
963,8
964,2
965,6
966,6
967,2
968,3
969,9
970,3
971,1
972,5
973,5
974,9
975,1
976,9
977,9
978,6
979,8
980,6
981,2
982,10
983,9
984,7
985,1
986,7
987,5
988,5
989,1
990,7
991,10
992,6
993,5
994,2
995,8
996,5
997,2
998,10
999,6
1000,5
1001,9
1002,7
1003,2
1004,3
1005,2
1006,5
1007,7
1008,7
1009,9
1010,4
1011,1
1012,4
1013,1
1014,9
1015,8
1016,3
1017,2
1018,7
1019,10
1020,5
1021,8
1022,1
1023,6
1024,9
1025,10
1026,4
1027,3
1028,10
1029,8
1030,4
1031,2
1032,5
1033,4
1034,7
1035,8
1036,3
1037,6
1038,10
1039,9
1040,1
1041,6
1042,6
1043,2
1044,9
1045,4
1046,5
1047,9
1048,7
1049,8
1050,6
1051,8
1052,1
1053,3
1054,1
1055,8
1056,2
1057,1
1058,6
1059,8
1060,10
1061,6
1062,5
1063,7
1064,6
1065,1
1066,4
1067,9
1068,5
1069,6
1070,2
1071,5
1072,8
1073,7
1074,1
1075,2
1076,6
1077,10
1078,2
1079,4
1080,8
1081,3
1082,2
1083,3
1084,5
1085,9
1086,8
1087,10
1088,2
1089,8
1090,4
1091,3
1092,1
1093,8
1094,5
1095,1
1096,7
1097,6
1098,8
1099,9
1100,8
1101,7
1102,6
1103,10
1104,9
1105,5
1106,2
1107,2
1108,3
1109,1
1110,2
1111,6
1112,3
1113,10
1114,6
1115,10
1116,10
1117,2
1118,7
1119,9
1120,1
1121,9
1122,9
1123,2
1124,4
1125,10
1126,1
1127,5
1128,8
1129,1
1130,6
1131,10
1132,8
1133,4
1134,5
1135,3
1136,7
1137,2
1138,5
1139,5
1140,7
1141,5
1142,6
1143,10
1144,8
1145,5
1146,5
1147,7
1148,4
1149,10
1150,2
1151,6
1152,4
1153,1
1154,10
1155,4
1156,6
1157,4
1158,7
1159,8
1160,4
1161,7
1162,6
1163,10
1164,3
1165,1
1166,4
1167,4
1168,2
1169,10
1170,5
1171,4
1172,6
1173,3
1174,9
1175,1
1176,10
1177,7
1178,9
1179,3
1180,10
1181,1
1182,9
1183,5
1184,9
1185,9
1186,10
1187,2
1188,5
1189,3
1190,6
1191,9
1192,9
1193,1
1194,4
1195,2
1196,4
1197,1
1198,4
1199,7
1200,5
1201,1
1202,7
1203,8
1204,1
1205,1
1206,3
1207,3
1208,7
1209,5
1210,4
1211,7
1212,1
1213,1
1214,1
1215,7
1216,10
1217,3
1218,9
1219,5
1220,3
1221,9
1222,8
1223,6
1224,9
1225,2
1226,7
1227,9
1228,7
1229,2
1230,9
1231,9
1232,4
1233,4
1234,9
1235,8
1236,4
1237,8
1238,7
1239,3
1240,10
1241,6
1242,6
1243,5
1244,5
1245,8
1246,5
1247,5
1248,5
1249,3
1250,3
1251,4
1252,4
1253,4
1254,6
1255,5
1256,10
1257,7
1258,1
1259,7
1260,9
1261,8
1262,8
1263,3
1264,10
1265,5
1266,4
1267,5
1268,9
1269,9
1270,7
1271,2
1272,6
1273,9
1274,6
1275,2
1276,10
1277,7
1278,6
1279,6
1280,7
1281,7
1282,7
1283,8
1284,7
1285,3
1286,6
1287,4
1288,8
1289,10
1290,8
1291,1
1292,1
1293,8
1294,7
1295,8
1296,10
1297,6
1298,2
1299,7
1300,2
1301,2
1302,1
1303,3
1304,6
1305,1
1306,3
1307,5
1308,4
1309,5
1310,5
1311,4
1312,3
1313,7
1314,6
1315,3
1316,8
1317,7
1318,5
1319,1
1320,8
1321,5
1322,4
1323,4
1324,7
1325,3
1326,10
1327,3
1328,1
1329,3
1330,4
1331,8
1332,6
1333,10
1334,3
1335,8
1336,4
1337,8
1338,9
1339,6
1340,3
1341,8
1342,3
1343,3
1344,2
1345,5
1346,4
1347,2
1348,1
1349,10
1350,9
1351,6
1352,7
1353,9
1354,3
1355,6
1356,1
1357,5
1358,3
1359,10
1360,7
1361,3
1362,9
1363,4
1364,3
1365,5
1366,6
1367,7
1368,2
1369,10
1370,4
1371,2
1372,6
1373,3
1374,4
1375,3
1376,2
1377,4
1378,5
1379,7
1380,5
1381,10
1382,6
1383,1
1384,5
1385,9
1386,4
1387,2
1388,1
1389,6
1390,2
1391,5
1392,8
1393,2
1394,9
1395,6
1396,7
1397,8
1398,7
1399,9
1400,7
1401,1
1402,9
1403,4
1404,4
1405,7
1406,5
1407,2
1408,6
1409,8
1410,9
1411,3
1412,7
1413,4
1414,3
1415,7
1416,2
1417,2
1418,9
1419,6
1420,9
1421,2
1422,1
1423,2
1424,3
1425,3
1426,8
1427,8
1428,8
1429,2
1430,7
1431,2
1432,2
1433,5
1434,5
1435,6
1436,4
1437,9
1438,10
1439,1
1440,10
1441,4
1442,9
1443,10
1444,3
1445,5
1446,2
1447,6
1448,1
1449,3
1450,8
1451,3
1452,8
1453,2
1454,3
1455,6
1456,5
1457,2
1458,8
1459,7
1460,1
1461,7
1462,4
1463,10
1464,6
1465,8
1466,1
1467,10
1468,3
1469,2
1470,7
1471,4
1472,2
1473,2
1474,5
1475,3
1476,5
1477,2
1478,1
1479,5
1480,8
1481,10
1482,7
1483,8
1484,4
1485,5
1486,7
1487,1
1488,10
1489,5
1490,3
1491,1
1492,8
1493,1
1494,6
1495,8
1496,7
1497,3
1498,1
1499,3
1500,4
1501,4
1502,10
1503,4
1504,3
1505,8
1506,9
1507,2
1508,5
1509,10
1510,1
1511,9
1512,7
1513,3
1514,10
1515,9
1516,5
1517,9
1518,10
1519,3
1520,6
1521,1
1522,3
1523,6
1524,1
1525,2
1526,3
1527,1
1528,10
1529,8
1530,2
1531,3
1532,2
1533,2
1534,2
1535,2
1536,3
1537,3
1538,2
1539,4
1540,9
1541,9
1542,2
1543,6
1544,6
1545,1
1546,10
1547,5
1548,7
1549,1
1550,1
1551,3
1552,1
1553,10
1554,6
1555,6
1556,6
1557,6
1558,10
1559,8
1560,7
1561,1
1562,6
1563,7
1564,2
1565,1
1566,9
1567,2
1568,8
1569,5
1570,6
1571,3
1572,7
1573,5
1574,7
1575,8
1576,1
1577,3
1578,1
1579,9
1580,6
1581,2
1582,4
1583,4
1584,3
1585,6
1586,2
1587,3
1588,5
1589,1
1590,3
1591,1
1592,8
1593,7
1594,10
1595,6
1596,10
1597,4
1598,4
1599,5
1600,1
1601,7
1602,10
1603,2
1604,9
1605,5
1606,8
1607,1
1608,8
1609,9
1610,10
1611,6
1612,5
1613,7
1614,1
1615,4
1616,1
1617,9
1618,9
1619,8
1620,10
1621,5
1622,10
1623,4
1624,9
1625,8
1626,9
1627,10
1628,6
1629,8
1630,7
1631,6
1632,9
1633,9
1634,4
1635,2
1636,8
1637,5
1638,10
1639,9
1640,4
1641,10
1642,1
1643,3
1644,5
1645,4
1646,6
1647,8
1648,2
1649,1
1650,10
1651,9
1652,2
1653,7
1654,2
1655,8
1656,8
1657,3
1658,7
1659,1
1660,7
1661,3
1662,6
1663,1
1664,9
1665,8
1666,7
1667,10
1668,3
1669,9
1670,7
1671,2
1672,7
1673,4
1674,1
1675,8
1676,5
1677,9
1678,5
1679,7
1680,5
1681,2
1682,3
1683,4
1684,4
1685,8
1686,9
1687,8
1688,10
1689,2
1690,4
1691,1
1692,5
1693,10
1694,10
1695,3
1696,8
1697,7
1698,5
1699,3
1700,2
1701,7
1702,1
1703,2
1704,7
1705,7
1706,1
1707,1
1708,2
1709,6
1710,9
1711,5
1712,1
1713,10
1714,4
1715,5
1716,4
1717,9
1718,7
1719,8
1720,5
1721,2
1722,1
1723,2
1724,10
1725,8
1726,1
1727,6
1728,5
1729,7
1730,5
