,CV
1679,4
1680,6
1681,7
1682,1
1683,7
1684,2
1685,9
1686,4
1687,2
1688,7
1689,10
1690,3
1691,1
1692,6
1693,2
1694,9
1695,10
1696,7
1697,2
1698,7
1699,7
1700,10
1701,7
1702,8
1703,6
1704,1
1705,10
1706,7
1707,7
1708,9
1709,3
1710,5
1711,2
1712,8
1713,1
1714,2
1715,9
1716,3
1717,7
1718,10
1719,5
1720,3
1721,10
1722,10
1723,10
1724,8
1725,4
1726,2
1727,4
1728,6
1729,3
1730,1
1731,6
1732,6
1733,5
1734,3
1735,1
1736,1
1737,6
1738,1
1739,3
1740,4
1741,4
1742,2
1743,9
1744,10
1745,9
1746,3
1747,6
1748,4
1749,3
1750,6
1751,4
1752,10
1753,7
1754,4
1755,3
1756,6
1757,2
1758,1
1759,9
1760,10
1761,1
1762,6
1763,9
1764,9
1765,10
1766,6
1767,9
1768,6
1769,8
1770,1
1771,2
1772,9
1773,1
1774,9
1775,8
1776,2
1777,4
1778,1
1779,5
1780,10
1781,5
1782,3
1783,5
1784,3
1785,9
1786,4
1787,5
1788,8
1789,8
1790,10
1791,3
1792,6
1793,8
1794,2
1795,7
1796,10
1797,2
1798,1
1799,1
1800,7
1801,1
1802,8
1803,7
1804,10
1805,6
1806,7
1807,7
1808,3
1809,3
1810,8
1811,3
1812,6
1813,4
1814,1
1815,3
1816,1
1817,4
1818,10
1819,2
1820,1
1821,6
1822,3
1823,1
1824,8
1825,5
1826,4
1827,8
1828,2
1829,6
1830,4
1831,1
1832,10
1833,5
1834,8
1835,5
1836,5
1837,1
1838,1
1839,8
1840,10
1841,3
1842,7
1843,3
1844,5
1845,7
1846,7
1847,2
1848,5
1849,5
1850,5
1851,2
1852,3
1853,8
1854,2
1855,5
1856,3
1857,4
1858,5
1859,3
1860,5
1861,7
1862,7
1863,6
1864,8
1865,8
1866,9
1867,2
1868,10
1869,4
1870,8
1871,7
1872,10
1873,5
1874,4
1875,4
1876,5
1877,9
1878,1
1879,4
1880,10
1881,4
1882,5
1883,2
1884,8
1885,8
1886,4
1887,4
1888,10
1889,3
1890,9
1891,10
1892,8
1893,1
1894,6
1895,7
1896,6
1897,2
1898,8
1899,5
1900,8
1901,6
1902,5
1903,9
1904,10
1905,3
1906,9
1907,4
1908,5
1909,7
1910,5
1911,3
1912,6
1913,3
1914,7
1915,3
1916,9
1917,2
1918,3
1919,9
1920,8
1921,4
1922,6
1923,10
1924,4
1925,1
1926,4
1927,4
1928,9
1929,9
1930,6
1931,10
1932,3
1933,4
1934,9
1935,10
1936,1
1937,10
1938,4
1939,7
1940,9
1941,4
1942,5
1943,9
1944,9
1945,9
1946,9
1947,4
1948,9
1949,6
1950,4
1951,3
1952,3
1953,1
1954,3
1955,7
1956,9
1957,4
1958,6
1959,7
1960,7
1961,6
1962,2
1963,6
1964,2
1965,4
1966,1
1967,6
1968,10
1969,2
1970,8
1971,4
1972,10
1973,7
1974,10
1975,4
1976,4
1977,6
1978,6
1979,3
1980,4
1981,8
1982,8
1983,3
1984,1
1985,8
1986,4
1987,3
1988,1
1989,1
1990,3
1991,10
1992,6
1993,1
1994,8
1995,10
1996,3
1997,3
1998,2
1999,4
2000,8
2001,5
2002,7
2003,9
2004,8
2005,9
2006,1
2007,9
2008,9
2009,7
2010,8
2011,2
2012,6
2013,1
2014,6
2015,5
2016,10
2017,4
2018,3
2019,7
2020,5
2021,3
2022,10
2023,10
2024,9
2025,5
2026,2
2027,6
2028,5
2029,10
2030,5
2031,5
2032,9
2033,1
2034,5
2035,3
2036,1
2037,2
2038,3
2039,2
2040,1
2041,5
2042,4
2043,9
2044,4
2045,4
2046,2
2047,6
2048,2
2049,5
2050,2
2051,3
2052,1
2053,6
2054,9
2055,8
2056,10
2057,10
2058,7
2059,10
2060,5
2061,7
2062,6
2063,8
2064,2
2065,6
2066,7
2067,10
2068,8
2069,4
2070,2
2071,10
2072,10
2073,6
2074,2
2075,2
2076,10
2077,8
2078,5
2079,8
2080,7
2081,10
2082,1
2083,1
2084,1
2085,9
2086,8
2087,5
2088,2
2089,7
2090,5
2091,9
2092,1
2093,2
2094,7
2095,9
2096,2
2097,7
2098,10
2099,5
2100,8
2101,4
2102,3
2103,3
2104,10
2105,3
2106,5
2107,6
2108,3
2109,3
2110,4
2111,1
2112,10
2113,5
2114,3
2115,5
2116,3
2117,1
2118,7
2119,4
2120,1
2121,8
2122,6
2123,10
2124,10
2125,8
2126,10
2127,6
2128,1
2129,5
2130,10
2131,3
2132,4
2133,3
2134,2
2135,10
2136,8
2137,8
2138,5
2139,10
2140,4
2141,6
2142,8
2143,7
2144,3
2145,6
2146,3
2147,1
2148,9
2149,4
2150,5
2151,2
2152,6
2153,9
2154,5
2155,7
2156,2
2157,1
2158,9
2159,1
2160,2
2161,9
2162,1
2163,2
2164,9
2165,8
2166,7
2167,10
2168,7
2169,5
2170,5
2171,1
2172,7
2173,8
2174,6
2175,10
2176,7
2177,7
2178,4
2179,5
2180,5
2181,9
2182,5
2183,7
2184,5
2185,1
2186,7
2187,3
2188,6
2189,3
2190,2
2191,4
2192,2
2193,1
2194,6
2195,8
2196,9
2197,3
2198,3
2199,2
2200,2
2201,7
2202,1
2203,6
2204,5
2205,6
2206,8
2207,6
2208,5
2209,5
2210,5
2211,2
2212,5
2213,9
2214,4
2215,6
2216,3
2217,8
2218,2
2219,4
2220,2
2221,3
2222,9
2223,6
2224,4
2225,4
2226,5
2227,9
2228,7
2229,6
2230,2
2231,5
2232,6
2233,4
2234,2
2235,1
2236,7
2237,1
2238,4
2239,4
2240,4
2241,7
2242,5
2243,1
2244,3
2245,2
2246,4
2247,2
2248,7
2249,3
2250,8
2251,4
2252,5
2253,6
2254,3
2255,6
2256,3
2257,1
2258,9
2259,7
2260,2
2261,8
2262,4
2263,4
2264,10
2265,9
2266,3
2267,7
2268,6
2269,8
2270,1
2271,9
2272,1
2273,9
2274,5
2275,3
2276,3
2277,3
2278,3
2279,3
2280,6
2281,1
2282,1
2283,8
2284,10
2285,1
2286,1
2287,3
2288,2
2289,7
2290,1
2291,7
2292,8
2293,8
2294,9
2295,10
2296,7
2297,7
2298,10
2299,1
2300,4
2301,7
2302,6
2303,6
2304,1
2305,5
2306,6
2307,2
2308,8
2309,5
2310,9
2311,10
2312,7
2313,1
2314,8
2315,8
2316,2
2317,1
2318,6
2319,2
2320,2
2321,8
2322,10
2323,7
2324,7
2325,8
2326,8
2327,7
2328,7
2329,3
2330,8
2331,7
2332,7
2333,9
2334,2
2335,9
2336,5
2337,1
2338,7
2339,2
2340,9
2341,1
2342,10
2343,8
2344,7
2345,10
2346,8
2347,5
2348,3
2349,4
2350,4
2351,2
2352,6
2353,4
2354,7
2355,8
2356,3
2357,1
2358,7
2359,9
2360,6
2361,5
2362,10
2363,2
2364,3
2365,10
2366,2
2367,1
2368,1
2369,5
2370,2
2371,8
2372,4
2373,4
2374,3
2375,4
2376,5
2377,9
2378,9
2379,3
2380,3
2381,10
2382,5
2383,9
2384,9
2385,1
2386,8
2387,8
2388,5
2389,6
2390,6
2391,8
2392,7
2393,4
2394,2
2395,9
2396,3
2397,5
2398,6
2399,4
2400,9
2401,1
2402,2
2403,10
2404,8
2405,8
2406,1
2407,10
2408,5
2409,9
2410,2
2411,7
2412,9
2413,9
2414,8
2415,10
2416,8
2417,2
2418,10
2419,6
2420,6
2421,7
2422,8
2423,9
2424,1
2425,10
2426,8
2427,1
2428,7
2429,7
2430,6
2431,1
2432,1
2433,4
2434,7
2435,2
2436,4
2437,10
2438,8
2439,5
2440,6
2441,8
2442,7
2443,10
2444,3
2445,8
2446,10
2447,3
2448,8
2449,3
2450,7
2451,6
2452,4
2453,6
2454,1
2455,10
2456,6
2457,1
2458,2
2459,5
2460,2
2461,4
2462,6
2463,3
2464,5
2465,3
2466,2
2467,6
2468,1
2469,4
2470,7
2471,6
2472,8
2473,3
2474,4
2475,1
2476,1
2477,1
2478,9
2479,10
2480,7
2481,9
2482,5
2483,3
2484,2
2485,1
2486,2
2487,3
2488,6
2489,1
2490,5
2491,9
2492,9
2493,7
2494,3
2495,6
2496,5
2497,8
2498,8
2499,5
2500,4
2501,6
2502,6
2503,7
2504,9
2505,6
2506,9
2507,7
2508,10
2509,8
2510,7
2511,9
2512,1
2513,2
2514,3
2515,8
2516,9
2517,9
2518,2
2519,2
2520,4
2521,7
2522,5
2523,9
2524,7
2525,8
2526,1
2527,9
2528,10
2529,7
2530,4
2531,6
2532,6
2533,4
2534,3
2535,8
2536,10
2537,4
2538,9
2539,1
2540,5
2541,5
2542,1
2543,5
2544,6
2545,7
2546,6
2547,8
2548,9
2549,5
2550,4
2551,7
2552,5
2553,2
2554,7
2555,7
2556,9
2557,4
2558,3
2559,8
2560,2
2561,9
2562,10
2563,10
2564,6
2565,7
2566,8
2567,8
2568,2
2569,2
2570,2
2571,4
2572,4
2573,7
2574,4
2575,9
2576,8
2577,7
2578,5
2579,1
2580,4
2581,3
2582,1
2583,6
2584,5
2585,1
2586,6
2587,7
2588,8
2589,5
2590,8
2591,3
2592,4
2593,10
2594,5
2595,2
2596,6
2597,5
2598,6
2599,5
2600,10
2601,5
2602,5
2603,9
2604,8
2605,7
2606,1
2607,6
2608,1
2609,5
2610,1
2611,4
2612,5
2613,5
2614,4
2615,9
2616,9
2617,6
2618,5
2619,6
2620,8
2621,1
2622,4
2623,8
2624,10
2625,10
2626,4
2627,1
2628,2
2629,3
2630,8
2631,10
2632,1
2633,7
2634,4
2635,6
2636,1
2637,10
2638,10
2639,3
2640,1
2641,4
2642,10
2643,6
2644,1
2645,10
2646,9
2647,3
2648,9
2649,1
2650,2
2651,9
2652,6
2653,3
2654,1
2655,7
2656,6
2657,5
2658,4
2659,8
2660,7
2661,3
2662,2
2663,8
2664,4
2665,4
2666,6
2667,10
2668,9
2669,5
2670,1
2671,6
2672,10
2673,2
2674,3
2675,9
2676,2
2677,9
2678,8
2679,10
2680,9
2681,6
2682,2
2683,5
2684,6
2685,8
2686,7
2687,3
2688,3
2689,2
2690,5
2691,3
2692,4
2693,6
2694,8
2695,5
2696,2
2697,1
2698,7
2699,1
2700,10
2701,3
2702,1
2703,6
2704,9
2705,1
2706,6
2707,4
2708,9
2709,9
2710,2
2711,8
2712,3
2713,4
2714,4
2715,4
2716,3
2717,9
2718,6
2719,9
2720,9
2721,9
2722,9
2723,9
2724,7
2725,1
2726,10
2727,3
2728,10
2729,3
2730,6
2731,7
2732,7
2733,2
2734,8
2735,1
2736,7
2737,5
2738,8
2739,1
2740,3
2741,8
2742,1
2743,7
2744,6
2745,3
2746,9
2747,5
2748,5
2749,1
2750,3
2751,10
2752,5
2753,6
2754,10
2755,7
2756,8
2757,5
2758,3
2759,2
2760,6
2761,4
2762,3
2763,9
2764,1
2765,10
2766,9
2767,10
2768,9
2769,3
2770,1
2771,9
2772,9
2773,3
2774,6
2775,7
2776,5
2777,9
2778,9
2779,2
2780,5
2781,4
2782,5
2783,6
2784,3
2785,2
2786,2
2787,8
2788,9
2789,9
2790,1
2791,6
2792,6
2793,3
2794,2
2795,9
2796,10
2797,3
2798,1
2799,2
2800,5
2801,7
2802,4
2803,6
2804,9
2805,8
2806,8
2807,6
2808,8
2809,1
2810,8
2811,8
2812,8
2813,10
2814,2
2815,6
2816,3
2817,10
2818,7
2819,5
2820,5
2821,7
2822,7
2823,3
2824,1
2825,5
2826,3
2827,3
2828,8
2829,5
2830,9
2831,9
2832,4
2833,8
2834,2
2835,5
2836,8
2837,10
2838,1
2839,3
2840,6
2841,7
2842,5
2843,9
2844,10
2845,6
2846,5
2847,6
2848,9
2849,2
2850,7
2851,2
2852,7
2853,3
2854,7
2855,8
2856,5
2857,3
2858,5
2859,10
2860,2
2861,3
2862,9
2863,10
2864,5
2865,2
2866,8
2867,7
2868,8
2869,8
2870,2
2871,7
2872,9
2873,9
2874,3
2875,9
2876,6
2877,7
2878,3
2879,7
2880,2
2881,4
2882,9
2883,5
2884,3
2885,9
2886,4
2887,10
2888,1
2889,10
2890,2
2891,10
2892,9
2893,2
2894,2
2895,4
2896,3
2897,4
2898,10
2899,3
2900,8
2901,5
2902,2
2903,8
2904,9
2905,3
2906,8
2907,6
2908,1
2909,3
2910,2
2911,10
2912,6
2913,1
2914,4
2915,10
2916,8
2917,7
2918,3
2919,6
2920,3
2921,10
2922,2
2923,1
2924,4
2925,2
2926,2
2927,8
2928,8
2929,7
2930,9
2931,1
2932,2
2933,2
2934,8
2935,9
2936,3
2937,3
2938,4
2939,9
2940,7
2941,10
2942,3
2943,4
2944,10
2945,9
2946,9
2947,10
2948,10
2949,10
2950,4
2951,6
2952,7
2953,4
2954,6
2955,1
2956,7
2957,7
2958,1
2959,6
2960,2
2961,10
2962,4
2963,10
2964,1
2965,6
2966,5
2967,1
2968,1
2969,7
2970,6
2971,7
2972,2
2973,10
2974,5
2975,3
2976,8
2977,7
2978,9
2979,5
2980,7
2981,9
2982,1
2983,2
2984,8
2985,10
2986,8
2987,2
2988,7
2989,6
2990,6
2991,9
2992,4
2993,10
2994,6
2995,9
2996,5
2997,3
