,CV
738,8
739,2
740,9
741,2
742,2
743,4
744,5
745,5
746,4
747,2
748,9
749,1
750,10
751,8
752,3
753,1
754,5
755,3
756,1
757,2
758,7
759,4
760,8
761,3
762,2
763,4
764,9
765,5
766,2
767,5
768,5
769,4
770,4
771,2
772,3
773,1
774,4
775,3
776,1
777,5
778,9
779,2
780,1
781,4
782,2
783,10
784,4
785,10
786,7
787,4
788,7
789,10
790,3
791,1
792,6
793,1
794,7
795,6
796,1
797,8
798,7
799,3
800,6
801,2
802,8
803,2
804,6
805,6
806,3
807,10
808,5
809,5
810,8
811,8
812,7
813,1
814,2
815,5
816,4
817,3
818,2
819,3
820,1
821,2
822,3
823,6
824,1
825,10
826,5
827,9
828,5
829,7
830,7
831,3
832,8
833,3
834,7
835,3
836,4
837,2
838,8
839,9
840,3
841,9
842,7
843,1
844,5
845,2
846,3
847,2
848,5
849,6
850,6
851,5
852,3
853,3
854,9
855,1
856,1
857,5
858,2
859,2
860,7
861,2
862,7
863,7
864,1
865,4
866,4
867,1
868,9
869,10
870,3
871,6
872,8
873,7
874,8
875,1
876,4
877,4
878,2
879,7
880,9
881,10
882,3
883,8
884,7
885,9
886,2
887,5
888,6
889,8
890,4
891,6
892,6
893,8
894,6
895,3
896,7
897,9
898,1
899,3
900,4
901,2
902,3
903,10
904,3
905,7
906,4
907,2
908,1
909,1
910,4
911,2
912,5
913,9
914,7
915,7
916,5
917,4
918,10
919,3
920,5
921,4
922,9
923,8
924,7
925,8
926,8
927,9
928,3
929,10
930,8
931,7
932,4
933,8
934,8
935,5
936,5
937,8
938,5
939,7
940,6
941,7
942,9
943,5
944,6
945,7
946,4
947,3
948,10
949,4
950,9
951,5
952,6
953,9
954,6
955,1
956,10
957,3
958,8
959,10
960,1
961,8
962,1
963,10
964,5
965,4
966,2
967,1
968,3
969,4
970,8
971,2
972,7
973,3
974,8
975,2
976,10
977,7
978,4
979,4
980,4
981,10
982,4
983,7
984,10
985,4
986,10
987,7
988,1
989,1
990,10
991,2
992,6
993,2
994,4
995,10
996,6
997,3
998,6
999,7
1000,8
1001,3
1002,3
1003,5
1004,6
1005,8
1006,7
1007,6
1008,8
1009,1
1010,5
1011,8
1012,5
1013,7
1014,2
1015,5
1016,8
1017,2
1018,7
1019,6
1020,1
1021,1
1022,8
1023,5
1024,10
1025,7
1026,6
1027,10
1028,1
1029,3
1030,9
1031,8
1032,5
1033,1
1034,2
1035,4
1036,7
1037,2
1038,2
1039,6
1040,6
1041,1
1042,2
1043,4
1044,5
1045,7
1046,6
1047,6
1048,8
1049,8
1050,8
1051,1
1052,10
1053,6
1054,3
1055,1
1056,8
1057,4
1058,8
1059,6
1060,10
1061,4
1062,9
1063,1
1064,8
1065,1
1066,10
1067,8
1068,7
1069,4
1070,5
1071,7
1072,5
1073,2
1074,7
1075,10
1076,6
1077,10
1078,3
1079,6
1080,1
1081,2
1082,3
1083,10
1084,2
1085,2
1086,3
1087,6
1088,5
1089,1
1090,3
1091,10
1092,2
1093,3
1094,8
1095,5
1096,9
1097,7
1098,4
1099,10
1100,10
1101,3
1102,8
1103,6
1104,9
1105,3
1106,10
1107,2
1108,7
1109,9
1110,8
1111,7
1112,5
1113,2
1114,10
1115,2
1116,2
1117,9
1118,9
1119,2
1120,1
1121,10
1122,6
1123,7
1124,6
1125,2
1126,6
1127,1
1128,4
1129,7
1130,2
1131,8
1132,6
1133,6
1134,7
1135,9
1136,8
1137,9
1138,2
1139,6
1140,9
1141,10
1142,6
1143,7
1144,2
1145,3
1146,8
1147,1
1148,1
1149,3
1150,6
1151,9
1152,7
1153,10
1154,1
1155,5
1156,5
1157,5
1158,10
1159,10
1160,1
1161,6
1162,2
1163,3
1164,9
1165,9
1166,9
1167,10
1168,7
1169,7
1170,1
1171,1
1172,9
1173,7
1174,5
1175,9
1176,5
1177,6
1178,9
1179,7
1180,8
1181,6
1182,5
1183,8
1184,6
1185,10
1186,7
1187,4
1188,6
1189,6
1190,8
1191,9
1192,10
1193,4
1194,6
1195,2
1196,7
1197,8
1198,3
1199,8
1200,10
1201,9
1202,6
1203,5
1204,7
1205,1
1206,10
1207,10
1208,9
1209,9
1210,9
1211,2
1212,1
1213,8
1214,7
1215,10
1216,10
1217,9
1218,5
1219,6
1220,4
1221,3
1222,5
1223,8
1224,3
1225,3
1226,8
1227,10
1228,4
1229,7
1230,2
1231,4
1232,10
1233,1
1234,3
1235,1
1236,5
1237,7
1238,4
1239,10
1240,2
1241,6
1242,7
1243,4
1244,3
1245,8
1246,10
1247,7
1248,1
1249,6
1250,2
1251,6
1252,9
1253,3
1254,1
1255,3
1256,7
1257,8
1258,2
1259,2
1260,1
1261,4
1262,4
1263,1
1264,9
1265,1
1266,3
1267,3
1268,4
1269,1
1270,10
1271,8
1272,3
1273,4
1274,7
1275,6
1276,10
1277,4
1278,9
1279,5
1280,6
1281,1
1282,5
1283,8
1284,4
1285,9
1286,10
1287,7
1288,8
1289,8
1290,7
1291,4
1292,7
1293,1
1294,7
1295,5
1296,1
1297,8
1298,6
1299,4
1300,1
1301,9
1302,1
1303,3
1304,6
1305,10
1306,10
1307,4
1308,10
1309,10
1310,1
1311,8
1312,4
1313,9
1314,6
1315,4
1316,4
1317,9
1318,9
1319,4
1320,9
1321,5
1322,5
1323,7
1324,1
1325,10
1326,3
1327,7
1328,2
1329,1
1330,4
1331,8
1332,4
1333,8
1334,8
1335,5
1336,7
1337,8
1338,5
1339,2
1340,5
1341,3
1342,9
1343,3
1344,1
1345,7
1346,7
1347,6
1348,10
1349,4
1350,7
1351,8
1352,6
1353,9
1354,7
1355,5
1356,9
1357,1
1358,4
1359,3
1360,9
1361,6
1362,3
1363,5
1364,6
1365,1
1366,5
1367,8
1368,5
1369,2
1370,3
1371,6
1372,8
1373,6
1374,9
1375,4
1376,7
1377,4
1378,8
1379,9
1380,3
1381,7
1382,9
1383,6
1384,8
1385,9
1386,6
1387,3
1388,3
1389,2
1390,10
1391,10
1392,4
1393,2
1394,7
1395,9
1396,2
1397,1
1398,6
1399,2
1400,4
1401,3
1402,6
1403,5
1404,10
1405,4
1406,9
1407,5
1408,5
1409,10
1410,6
1411,8
1412,10
1413,1
1414,10
1415,6
1416,2
1417,8
1418,1
1419,7
1420,8
1421,8
1422,6
1423,8
1424,4
1425,7
1426,6
1427,1
1428,8
1429,2
1430,7
1431,10
1432,10
1433,7
1434,8
1435,2
1436,1
1437,2
1438,9
1439,6
1440,2
1441,4
1442,7
1443,4
1444,5
1445,5
1446,10
1447,5
1448,9
1449,4
1450,9
1451,5
1452,9
1453,9
1454,7
1455,5
1456,1
1457,4
1458,5
1459,10
1460,9
1461,3
1462,5
1463,2
1464,9
1465,9
1466,2
1467,4
1468,3
1469,7
1470,8
1471,1
1472,7
1473,1
1474,1
1475,7
1476,1
1477,8
1478,6
1479,3
1480,10
1481,5
1482,4
1483,9
1484,7
1485,9
1486,8
1487,6
1488,8
1489,7
1490,4
1491,3
1492,5
1493,1
1494,2
1495,4
1496,1
1497,1
1498,2
1499,3
1500,6
1501,8
1502,6
1503,6
1504,2
1505,8
1506,5
1507,7
1508,9
1509,9
1510,2
1511,9
1512,4
1513,3
1514,1
1515,8
1516,10
1517,10
1518,2
1519,6
1520,8
1521,2
1522,9
1523,10
1524,10
1525,5
1526,6
1527,1
1528,5
1529,2
1530,10
1531,6
1532,3
1533,1
1534,4
1535,5
1536,1
1537,3
1538,2
1539,2
1540,3
1541,8
1542,4
1543,2
1544,4
1545,10
1546,3
1547,2
1548,2
1549,4
1550,7
1551,6
1552,8
1553,10
1554,8
1555,8
1556,4
1557,5
1558,1
1559,10
1560,7
1561,5
1562,7
1563,1
1564,8
1565,9
1566,10
1567,4
1568,9
1569,6
1570,8
1571,8
1572,5
1573,9
1574,10
1575,5
1576,5
1577,3
1578,6
1579,9
1580,10
1581,5
1582,2
1583,2
1584,2
1585,5
1586,8
1587,1
1588,6
1589,6
1590,4
1591,4
1592,7
1593,7
1594,2
1595,8
1596,6
1597,2
1598,2
1599,6
1600,3
1601,7
1602,8
1603,4
1604,9
1605,6
1606,7
1607,4
1608,7
1609,2
1610,2
1611,4
1612,9
1613,3
1614,3
1615,9
1616,1
1617,8
1618,7
1619,3
1620,9
1621,2
1622,5
1623,8
1624,7
1625,2
1626,6
1627,6
1628,10
1629,8
1630,10
1631,4
1632,1
1633,9
1634,9
1635,10
1636,2
1637,7
1638,10
1639,8
1640,5
1641,9
1642,3
1643,10
1644,6
1645,7
1646,7
1647,8
1648,1
1649,6
1650,5
1651,3
1652,1
1653,3
1654,6
1655,8
1656,3
1657,2
1658,9
1659,4
1660,2
1661,7
1662,7
1663,8
1664,5
1665,9
1666,1
1667,9
1668,5
1669,9
1670,6
1671,8
1672,5
1673,7
1674,4
1675,8
1676,4
1677,9
1678,10
1679,7
1680,4
1681,1
1682,3
1683,10
1684,10
1685,9
1686,8
1687,10
1688,9
1689,7
1690,1
1691,3
1692,9
1693,2
1694,10
1695,3
1696,4
1697,9
1698,10
1699,2
1700,10
1701,3
1702,8
1703,9
1704,4
1705,9
1706,4
1707,10
1708,5
1709,5
1710,6
1711,9
1712,3
1713,10
1714,5
1715,8
1716,7
1717,9
1718,4
1719,3
1720,7
1721,9
1722,6
1723,7
1724,1
1725,2
1726,7
1727,2
1728,9
1729,6
1730,2
1731,5
1732,3
1733,10
1734,3
1735,1
1736,6
1737,3
1738,6
1739,2
1740,5
1741,10
1742,1
1743,2
1744,2
1745,10
1746,1
1747,3
1748,4
1749,2
1750,1
1751,5
1752,5
1753,3
1754,2
1755,6
1756,10
1757,5
1758,2
1759,8
1760,1
1761,6
1762,1
1763,2
1764,2
1765,9
1766,4
1767,10
1768,8
1769,5
1770,3
