,CV
628,7
629,1
630,9
631,3
632,1
633,7
634,7
635,7
636,2
637,8
638,8
639,10
640,4
641,10
642,7
643,8
644,10
645,5
646,9
647,9
648,2
649,1
650,2
651,9
652,4
653,2
654,2
655,1
656,8
657,4
658,10
659,8
660,4
661,4
662,8
663,5
664,5
665,1
666,2
667,7
668,3
669,1
670,6
671,3
672,8
673,8
674,4
675,3
676,4
677,5
678,4
679,2
680,8
681,9
682,4
683,4
684,10
685,10
686,1
687,4
688,10
689,8
690,6
691,6
692,4
693,9
694,3
695,4
696,9
697,8
698,3
699,4
700,9
701,6
702,2
703,4
704,3
705,10
706,3
707,9
708,4
709,3
710,8
711,9
712,5
713,6
714,1
715,7
716,10
717,1
718,2
719,10
720,10
721,6
722,1
723,7
724,8
725,1
726,9
727,2
728,9
729,5
730,4
731,8
732,10
733,3
734,8
735,9
736,8
737,3
738,4
739,7
740,5
741,9
742,10
743,8
744,4
745,1
746,5
747,8
748,10
749,6
750,6
751,10
752,1
753,5
754,1
755,7
756,2
757,4
758,6
759,2
760,8
761,4
762,3
763,3
764,3
765,7
766,5
767,8
768,7
769,10
770,6
771,7
772,10
773,1
774,3
775,3
776,5
777,9
778,6
779,6
780,1
781,5
782,9
783,8
784,5
785,2
786,7
787,6
788,7
789,7
790,4
791,10
792,3
793,4
794,10
795,5
796,8
797,2
798,4
799,3
800,6
801,5
802,1
803,2
804,4
805,7
806,1
807,6
808,6
809,7
810,5
811,3
812,2
813,5
814,8
815,8
816,9
817,4
818,1
819,1
820,1
821,7
822,5
823,4
824,8
825,9
826,5
827,1
828,1
829,5
830,1
831,6
832,6
833,5
834,3
835,7
836,4
837,7
838,2
839,3
840,7
841,4
842,5
843,2
844,5
845,1
846,4
847,4
848,3
849,2
850,9
851,5
852,3
853,9
854,1
855,10
856,10
857,6
858,3
859,7
860,10
861,3
862,1
863,10
864,10
865,9
866,2
867,9
868,2
869,6
870,7
871,7
872,7
873,5
874,4
875,1
876,7
877,8
878,8
879,7
880,10
881,9
882,7
883,1
884,10
885,6
886,6
887,6
888,5
889,3
890,8
891,5
892,3
893,2
894,10
895,6
896,7
897,3
898,1
899,10
900,3
901,7
902,6
903,10
904,9
905,7
906,4
907,7
908,4
909,1
910,2
911,3
912,2
913,5
914,3
915,2
916,4
917,2
918,6
919,2
920,1
921,4
922,10
923,8
924,7
925,1
926,6
927,2
928,1
929,5
930,6
931,7
932,9
933,10
934,7
935,7
936,2
937,8
938,6
939,9
940,7
941,10
942,6
943,1
944,3
945,3
946,2
947,1
948,3
949,6
950,4
951,4
952,3
953,5
954,10
955,1
956,4
957,7
958,5
959,4
960,9
961,5
962,10
963,7
964,5
965,6
966,8
967,3
968,2
969,5
970,2
971,5
972,6
973,5
974,9
975,6
976,8
977,10
978,4
979,9
980,5
981,2
982,7
983,10
984,6
985,4
986,9
987,7
988,1
989,7
990,3
991,9
992,8
993,10
994,9
995,7
996,8
997,8
998,8
999,10
1000,2
1001,2
1002,7
1003,4
1004,10
1005,8
1006,6
1007,2
1008,8
1009,9
1010,2
1011,5
1012,2
1013,9
1014,7
1015,8
1016,4
1017,10
1018,1
1019,7
1020,7
1021,8
1022,3
1023,9
1024,6
1025,6
1026,8
1027,1
1028,10
1029,6
1030,1
1031,3
1032,9
1033,6
1034,4
1035,7
1036,7
1037,3
1038,10
1039,4
1040,5
1041,8
1042,2
1043,3
1044,8
1045,10
1046,10
1047,1
1048,5
1049,3
1050,10
1051,8
1052,7
1053,10
